pop_size,generations,crossover_rate,mutation_rate,k,crossover_type,mutation_type,best_distance,runtime,fitness_gen_100_best,fitness_gen_100_avg,fitness_gen_200_best,fitness_gen_200_avg,fitness_gen_300_best,fitness_gen_300_avg,fitness_gen_400_best,fitness_gen_400_avg,fitness_gen_500_best,fitness_gen_500_avg
100,500,0.9,0.1,5,edg,reverse,8576.672834446945,28.507821798324585,10518.031770733964,10835.96299311144,9001.331007649074,9001.331007649076,8601.521201035612,8689.743456432172,8595.995807600591,8653.159951912095,8576.672834446945,8642.338247157644
100,500,0.9,0.1,5,edg,swap,9145.09439934637,29.337029457092285,10015.26509983882,10295.957695422818,9714.94491980473,9880.057081563138,9183.050796149086,9327.759729012916,9159.669155196498,9450.66589917069,9145.09439934637,9256.66808446818
100,500,0.9,0.3,3,ordered,reverse,7980.136980226456,19.458090782165527,10654.558273193863,11699.883506986476,8809.484237014742,9728.275008409164,8160.848940226076,8794.889587289734,8012.962823759704,8250.417445266612,7980.136980226456,8272.4939968136
100,500,0.9,0.3,3,ordered,swap,9565.70082965137,20.77701473236084,11932.122397088006,12854.98487406704,10417.838752134045,10945.71335098173,9729.42006100579,10566.850336637506,9648.846640915373,10097.73319862073,9565.70082965137,10068.992197987147
100,500,0.9,0.3,3,edg,reverse,8545.00673893918,31.570822715759277,10212.589006881779,10895.040372688929,8631.47218745556,8887.343098707595,8545.00673893918,8696.685682036685,8545.00673893918,8713.7766661602,8545.00673893918,8815.164331687907
100,500,0.9,0.3,3,edg,swap,8641.367205901453,32.284175872802734,9650.511172823162,10087.974019954781,8953.283586268399,9560.575733731219,8767.309704426405,9236.213459125902,8641.367205901453,9097.16021774544,8641.367205901453,9087.202783040842
100,500,0.9,0.3,5,ordered,reverse,7979.799950753642,21.364359617233276,9219.851883581556,9606.317718304563,8323.826075037383,8395.604624336545,8269.622861929602,8441.75070802071,7979.799950753642,8191.400992541889,7979.799950753642,8236.40759091546
100,500,0.9,0.3,5,ordered,swap,9695.473428772902,21.008615732192993,10718.76871815947,11262.113337404162,9834.303885124391,10206.35877746,9699.579482212639,10284.60643921407,9699.579482212639,10122.793891794186,9695.473428772902,10201.777438269988
100,500,0.9,0.3,5,edg,reverse,8570.98289913976,29.554661989212036,9052.684665440285,9334.72922992694,8627.825117184197,8919.443030546336,8589.665047093524,8999.282205718551,8570.98289913976,8867.97316605904,8570.98289913976,8873.319784186055
100,500,0.9,0.3,5,edg,swap,8745.023649795134,28.76465916633606,10050.215733667004,10331.500498836482,9366.117964450557,9842.644535335248,8788.087762314797,9143.711400839582,8745.023649795134,9151.029725887474,8745.023649795134,9383.008112078884
200,500,0.7,0.1,3,ordered,reverse,7912.967242719133,39.31511831283569,10457.178513486995,11044.215888291183,8523.298161436549,8632.477380980605,8264.85796319923,8353.162886003944,7912.967242719133,7945.586595354332,7912.967242719133,7968.007329646219
200,500,0.7,0.1,3,ordered,swap,9548.706946823568,39.453484296798706,11117.179562915793,11680.425472791416,9887.543354768844,10111.743329312487,9577.303601338142,9938.362068951661,9548.706946823568,9721.217741892358,9548.706946823568,9633.772431149651
200,500,0.7,0.1,3,edg,reverse,8445.0296925711,54.128565549850464,9308.399695431832,9424.547127747855,8504.88324078627,8586.290533887272,8445.0296925711,8544.276472707905,8445.0296925711,8531.667775338288,8445.0296925711,8595.164807844176
200,500,0.7,0.1,3,edg,swap,8319.631416909457,57.168994665145874,9137.743141985064,9705.870110376229,8455.38349073815,8789.582314778298,8319.631416909457,8465.20843791392,8319.631416909457,8625.377992698806,8319.631416909457,8439.834500903919
200,500,0.7,0.1,5,ordered,reverse,8063.101657801896,38.34522294998169,9455.051297841997,9518.647755423839,8173.929514939371,8272.676240703664,8063.101657801896,8104.540368360962,8063.101657801896,8162.109040540701,8063.101657801896,8173.803691938666
200,500,0.7,0.1,5,ordered,swap,11022.582417780166,38.0835657119751,11935.20540424911,12202.439670798483,11317.192058812201,11383.039983478924,11092.423967278839,11164.741245049137,11067.586843097246,11221.485661123985,11022.582417780166,11102.329156666128
200,500,0.7,0.1,5,edg,reverse,7716.685877327628,52.641125202178955,8773.901528399072,8826.674729210139,8040.052665504204,8189.080779467706,7792.393452437119,7904.523384199234,7716.685877327628,7804.285604796698,7716.685877327628,7801.388083555664
200,500,0.7,0.1,5,edg,swap,8522.779644626997,50.983442306518555,8786.13242291718,8908.069958004822,8583.705798280409,8814.979405513443,8552.637247449067,8667.709658086733,8522.779644626997,8610.029621930771,8522.779644626997,8629.23149289958
200,500,0.7,0.3,3,ordered,reverse,7735.798385217679,36.38528561592102,9663.86894003343,10221.37701700808,8022.0471024145645,8507.741029972362,7735.798385217679,8020.007723068215,7735.798385217679,7996.1502958297115,7735.798385217679,7993.203099884135
200,500,0.7,0.3,3,ordered,swap,8689.851575531944,37.064860582351685,11317.98947454746,11923.607128597354,9971.749085831976,10626.624781912506,9823.147815912345,10380.810926199967,9639.285571896868,10188.483985710875,8689.851575531944,9129.830514709205
200,500,0.7,0.3,3,edg,reverse,7716.691047126048,50.20003700256348,9135.355691301813,9700.709282213737,7830.749859203807,8134.737160663249,7716.691047126048,8019.092007455346,7716.691047126048,7987.043697920186,7716.691047126048,7995.698234548649
200,500,0.7,0.3,3,edg,swap,8766.357485718321,58.02529311180115,9894.735479150097,10552.455231180742,8978.429522063325,9646.165227697173,8820.198974621397,9387.323112244729,8766.357485718321,9425.618810903738,8766.357485718321,9177.946693293072
200,500,0.7,0.3,5,ordered,reverse,8156.969939546213,40.31798958778381,9665.84542557895,10050.572726555994,8156.969939546214,8398.594200713665,8156.969939546213,8369.719070826071,8156.969939546213,8333.963438868295,8156.969939546213,8469.8401427415
200,500,0.7,0.3,5,ordered,swap,9263.868758991033,37.79182243347168,10462.054414127928,11101.966979170202,9353.586328072679,9965.006149513625,9263.868758991033,9576.73899292125,9263.868758991033,9751.861766561882,9263.868758991033,9673.047690016932
200,500,0.7,0.3,5,edg,reverse,8216.310628951142,57.02293562889099,8628.990543817863,8883.309099967391,8216.310628951142,8467.341785865814,8216.310628951142,8563.752623998447,8216.310628951142,8456.427237568776,8216.310628951142,8464.708965545093
200,500,0.7,0.3,5,edg,swap,8103.036970061554,56.201794147491455,8394.83238732029,9002.453225164982,8103.036970061554,8636.003493777305,8103.036970061554,8483.579758926357,8103.036970061554,8619.992833440372,8103.036970061554,8599.375862021976
200,500,0.9,0.1,3,ordered,reverse,8217.384100607493,43.70937395095825,9466.451486679262,9865.292865031572,8333.125963271299,8422.562641051729,8217.384100607493,8508.097599513048,8217.384100607493,8442.24193273,8217.384100607493,8445.49975269476
200,500,0.9,0.1,3,ordered,swap,9270.10005273083,43.336949825286865,11251.585704828363,11665.406755972843,10526.677708073707,10776.045722773139,9806.032768224648,10236.357516151442,9373.611891310304,9481.731909153019,9270.10005273083,9363.554498947238
200,500,0.9,0.1,3,edg,reverse,8238.482057119683,60.5614013671875,9807.571887960048,11273.56516730396,8430.079432075256,8485.469625284728,8251.503723444494,8359.78625363074,8238.482057119683,8357.754110856184,8238.482057119683,8337.400154785058
200,500,0.9,0.1,3,edg,swap,8328.345350842223,59.180585622787476,9425.73911008762,9676.14466311608,8455.571300415866,8580.087021205682,8408.624634657303,8524.819843343976,8328.345350842223,8528.492120538815,8328.345350842223,8418.989517746499
200,500,0.9,0.1,5,ordered,reverse,8389.003772552545,42.92119741439819,8948.589795897298,9529.137427959628,8601.649305428351,8767.722560286571,8431.732234858611,8500.453119848193,8389.003772552545,8423.638693457295,8389.003772552545,8436.001737640552
200,500,0.9,0.1,5,ordered,swap,9376.912402256274,43.327290773391724,11045.378613442777,11236.249291420143,9861.759354699161,10031.323939865573,9376.912402256274,9512.429451657597,9376.912402256274,9455.658381173085,9376.912402256274,9567.64049481025
200,500,0.9,0.1,5,edg,reverse,8559.759612385107,62.017319202423096,8786.429820914527,8878.90921270085,8559.759612385107,8608.163738512992,8559.759612385107,8662.285270746353,8559.759612385107,8653.940900578096,8559.759612385107,8648.235880089072
200,500,0.9,0.1,5,edg,swap,9082.47396188584,61.74721646308899,9413.890823926296,9559.313754318146,9082.47396188584,9330.969320713382,9082.47396188584,9273.09219723166,9082.47396188584,9117.655237864394,9082.47396188584,9261.631957378995
200,500,0.9,0.3,3,ordered,reverse,8663.55796549599,44.89584183692932,11059.627926404572,12365.827693464964,8849.35898626287,9130.960693772135,8688.324868202546,9084.375740964013,8688.324868202546,9044.684998463283,8663.55796549599,8972.797071935387
200,500,0.9,0.3,3,ordered,swap,8369.234889973493,42.90510845184326,10505.954822787788,11295.700298364449,9478.618127894104,10156.996938875029,9441.08230502345,9975.77267750117,8761.090008907076,9386.6846228365,8369.234889973493,8737.810407851874
200,500,0.9,0.3,3,edg,reverse,8210.042366449967,61.06341624259949,9009.872203249004,9614.638476028771,8286.827285250874,8645.025603999038,8286.827285250874,8588.0662837895,8210.042366449967,8518.376436259809,8210.042366449967,8457.628940266726
200,500,0.9,0.3,3,edg,swap,8587.728250824266,61.29630637168884,10105.289621162534,12187.551738269154,9077.374249535087,9584.317252946295,8988.454381748154,9493.246904642276,8587.728250824266,9202.293529267923,8587.728250824266,9008.626268008016
200,500,0.9,0.3,5,ordered,reverse,7985.902770059331,43.53416562080383,8998.020195027115,9418.85291681237,7985.902770059331,8303.850122526379,7985.902770059331,8221.77367854707,7985.902770059331,8257.748907831623,7985.902770059331,8254.360719205717
200,500,0.9,0.3,5,ordered,swap,9111.87480872951,42.230510234832764,9259.727043372728,9883.369334494888,9126.093092668692,9683.535289171577,9111.87480872951,9779.042913109544,9111.87480872951,9522.416997287735,9111.87480872951,9468.900586776861
200,500,0.9,0.3,5,edg,reverse,7833.8529932345855,64.2082953453064,8748.177357018378,9014.857763648133,7958.533204009368,8164.317365230082,7833.8529932345855,8108.414040776761,7833.8529932345855,8107.914806019472,7833.8529932345855,7964.43224697544
200,500,0.9,0.3,5,edg,swap,8509.673710455792,67.56593179702759,8587.892910388167,9004.064248025627,8509.673710455792,9150.091751455717,8509.673710455792,8935.04852666734,8509.673710455792,9057.39373134117,8509.673710455792,8964.624961004532
500,500,0.7,0.1,3,ordered,reverse,8070.364198785195,105.13545370101929,8808.393121149627,9632.399427560846,8070.364198785195,8155.330809085578,8070.364198785195,8109.2366789626485,8070.364198785195,8175.433572449139,8070.364198785195,8155.663525763991
500,500,0.7,0.1,3,ordered,swap,9894.798183392411,103.7693259716034,10291.012262675495,10454.227715680472,9894.798183392411,10229.639899817748,9894.798183392411,10108.689174226716,9894.798183392411,10004.101785611407,9894.798183392411,10021.92421459394
500,500,0.7,0.1,3,edg,reverse,7994.114062830876,139.4876458644867,8202.741097123677,8325.091682175127,7994.114062830876,8072.912952865668,7994.114062830876,8079.664799306415,7994.114062830876,8080.100981442629,7994.114062830876,8098.123907268068
500,500,0.7,0.1,3,edg,swap,8351.3238201622,135.3939790725708,8441.90370316308,8722.13865360638,8351.3238201622,8480.839221713442,8351.3238201622,8576.408858173976,8351.3238201622,8538.349087670316,8351.3238201622,8506.2442622776
500,500,0.7,0.1,5,ordered,reverse,7900.664986868561,104.23878955841064,8413.639575013796,8589.324775241059,7911.70026003634,8385.2368636744,7900.664986868561,7962.068599317761,7900.664986868561,8002.688617795604,7900.664986868561,7954.341466927716
500,500,0.7,0.1,5,ordered,swap,9358.078805484205,96.63533091545105,10363.91704729678,10536.163650445063,9496.6207548465,9696.080258290385,9427.556349121103,9578.416624965794,9358.078805484205,9499.078444613453,9358.078805484205,9546.801291461135
500,500,0.7,0.1,5,edg,reverse,8202.324832725206,143.09347820281982,8202.324832725208,8325.294714376483,8202.324832725206,8297.624031374637,8202.324832725206,8245.50242313229,8202.324832725206,8264.861538559808,8202.324832725206,8302.947489127535
500,500,0.7,0.1,5,edg,swap,8063.4223214457925,152.6968276500702,8155.4346966147805,8320.375629579768,8063.4223214457925,8257.765773673917,8063.4223214457925,8231.832439676196,8063.4223214457925,8252.965573422425,8063.4223214457925,8211.11926873751
500,500,0.7,0.3,3,ordered,reverse,8007.455239276307,102.48209261894226,9015.562771814873,9920.700652078944,8101.337873302884,8481.985509663116,8007.455239276307,8280.72340978572,8007.455239276307,8279.532987362385,8007.455239276307,8282.96562536075
500,500,0.7,0.3,3,ordered,swap,8737.836697894922,104.63572239875793,9753.681756397129,10337.622040339153,9237.195209190846,9830.178307896947,9237.195209190846,9734.709579160235,9050.389444367296,9720.495240360426,8737.836697894922,9265.923038630808
500,500,0.7,0.3,3,edg,reverse,8330.610350540748,144.663423538208,8588.565070656405,9086.466049369714,8330.610350540748,8562.48890590782,8330.610350540748,8557.711335451851,8330.610350540748,8534.676700066198,8330.610350540748,8636.62125265587
500,500,0.7,0.3,3,edg,swap,7625.395209850415,138.6537549495697,9067.822021686194,10420.909283743715,7907.763128075884,8741.788994150495,7907.7631280758815,8523.629947386164,7907.7631280758815,8392.995366983754,7625.395209850415,8233.444945650852
500,500,0.7,0.3,5,ordered,reverse,7904.6521215900175,98.47546982765198,8401.095439491386,8697.105800490861,7904.6521215900175,8169.671876692076,7904.6521215900175,8133.964011089114,7904.6521215900175,8199.326302991229,7904.6521215900175,8133.424577322437
500,500,0.7,0.3,5,ordered,swap,8787.426520696219,106.03181862831116,9295.130071639189,9860.638980479727,8787.426520696219,9259.181821852399,8787.426520696219,9213.425958862856,8787.426520696219,9253.146846654465,8787.426520696219,9291.359873835165
500,500,0.7,0.3,5,edg,reverse,8037.162228029336,137.4203531742096,8037.162228029336,8297.262079194032,8037.162228029336,8292.128757770519,8037.162228029336,8284.35291695359,8037.162228029336,8250.17036386431,8037.162228029336,8312.956253799573
500,500,0.7,0.3,5,edg,swap,8537.927908451406,139.0276346206665,8826.47751402513,9312.13299333765,8751.402954692692,9335.825102766119,8676.993265723102,9391.880784818615,8537.927908451406,9021.462362622055,8537.927908451406,9121.755863540002
500,500,0.9,0.1,3,ordered,reverse,7847.4093080582315,106.28629899024963,9867.334113332367,10504.779168193543,8041.914080604171,8490.180670325797,7918.518435596622,8036.2955315893905,7847.4093080582315,8014.309476770069,7847.4093080582315,7970.670286442657
500,500,0.9,0.1,3,ordered,swap,8520.740990348386,107.00926876068115,9330.036739412446,9801.61975294407,8724.26913823636,8997.94576729056,8572.797483225726,8689.470926705306,8520.740990348386,8750.571055702756,8520.740990348386,8709.942647466753
500,500,0.9,0.1,3,edg,reverse,8199.228422181559,157.2014992237091,9371.397618855784,10458.474770875699,8352.434258732294,8543.706195516796,8199.228422181559,8410.303857633593,8199.228422181559,8436.553342227959,8199.228422181559,8471.07535786341
500,500,0.9,0.1,3,edg,swap,8183.452654249589,317.43687438964844,8869.721130197455,10060.289737573383,8183.452654249589,8338.902328576421,8183.452654249589,8346.571006463902,8183.452654249589,8341.358217219753,8183.452654249589,8323.290314631296
500,500,0.9,0.1,5,ordered,reverse,8062.232203700465,104.10354113578796,8921.05261303622,9237.770618010123,8114.018702231734,8243.664891573679,8062.232203700465,8140.646272289981,8062.232203700465,8149.102694639261,8062.232203700465,8120.064265231901
500,500,0.9,0.1,5,ordered,swap,8914.985150458648,101.74983143806458,9166.706271104902,9290.87249387329,8918.190209235807,9054.82413215055,8914.985150458648,9135.200964445223,8914.985150458648,9124.00099618193,8914.985150458648,9071.97846058832
500,500,0.9,0.1,5,edg,reverse,8055.207456289285,155.1364688873291,8524.014028740152,8595.10678849821,8055.207456289285,8142.175835483488,8055.207456289285,8125.88845232143,8055.207456289285,8129.391788734631,8055.207456289285,8180.818232960701
500,500,0.9,0.1,5,edg,swap,8299.944421213173,149.0232639312744,8442.928372091013,8555.028335405947,8299.944421213173,8435.381568245928,8299.944421213173,8422.716946790755,8299.944421213173,8472.240545580937,8299.944421213173,8469.21801563484
500,500,0.9,0.3,3,ordered,reverse,7877.939566276161,97.47491478919983,11414.367214370533,14055.448860284858,8346.859893382265,9191.71138308299,7900.901652607467,8152.755568456769,7877.939566276161,8208.41979915007,7877.939566276161,8169.83110989461
500,500,0.9,0.3,3,ordered,swap,8883.66873695684,99.92045164108276,10347.013984106794,11275.15960381484,9008.840688030854,9616.409910132932,8951.634338692704,9522.844155861245,8888.58094884099,9348.075151011657,8883.66873695684,9397.106849569765
500,500,0.9,0.3,3,edg,reverse,8009.362671207361,150.95679140090942,9275.058901421009,11264.622543257228,8130.5761335536945,8470.225175603673,8009.362671207361,8246.839168304476,8009.362671207361,8280.663876219236,8009.362671207361,8294.361797593696
500,500,0.9,0.3,3,edg,swap,7898.7243700211875,152.82643389701843,9768.139892913417,12345.11688811697,9261.794519468393,11587.972893879281,9096.919566745451,10347.042508755838,7989.956114280606,8546.302644360318,7898.7243700211875,8600.221107705278
500,500,0.9,0.3,5,ordered,reverse,7903.714529057937,104.37807559967041,8149.8432515941295,8746.78829357102,7903.714529057937,8217.304809372967,7903.714529057937,8236.593737549332,7903.714529057937,8360.81510936993,7903.714529057937,8292.609902549937
500,500,0.9,0.3,5,ordered,swap,9266.213056084684,106.91411304473877,9535.692588141259,10096.962436399732,9378.632607353049,9955.32457359815,9332.663569357892,9816.056742574005,9266.213056084684,9670.603591774443,9266.213056084684,9680.192621588192
500,500,0.9,0.3,5,edg,reverse,8375.706685564865,156.59826254844666,8476.475630681622,8734.192610337286,8375.706685564865,8592.029483378688,8375.706685564865,8638.66983004127,8375.706685564865,8650.622053304987,8375.706685564865,8592.377159936479
500,500,0.9,0.3,5,edg,swap,7904.643937581627,146.29686903953552,7939.173880561988,8522.296285982924,7904.643937581627,8410.690924878147,7904.643937581627,8395.390817551419,7904.643937581627,8376.412139422084,7904.643937581627,8451.310358907938
